LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 561.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]



[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
6.60739E+2	2.85420E+6	2.85372E+6	4.82000E+2
6.61224E+2	2.85440E+6	2.85422E+6	1.78000E+2
6.61708E+2	2.85447E+6	2.85505E+6	-5.81000E+2
6.62193E+2	2.85479E+6	2.85477E+6	2.00000E+1
6.62677E+2	2.85626E+6	2.85638E+6	-1.12000E+2
6.63162E+2	2.85623E+6	2.85573E+6	4.94000E+2
6.63646E+2	2.85532E+6	2.85513E+6	1.95000E+2
6.64130E+2	2.85683E+6	2.85614E+6	6.94000E+2
6.64615E+2	2.85550E+6	2.85573E+6	-2.33000E+2
6.65099E+2	2.85733E+6	2.85733E+6	1.00000E+0
6.65583E+2	2.85785E+6	2.85782E+6	3.40000E+1
6.66067E+2	2.85820E+6	2.85754E+6	6.59000E+2
6.66551E+2	2.85858E+6	2.85848E+6	1.03000E+2
6.67035E+2	2.85799E+6	2.85824E+6	-2.53000E+2
6.67519E+2	2.85951E+6	2.85975E+6	-2.49000E+2
6.68002E+2	2.86021E+6	2.85944E+6	7.69000E+2
6.68486E+2	2.86015E+6	2.86033E+6	-1.86000E+2
6.68970E+2	2.86009E+6	2.86021E+6	-1.28000E+2
6.69453E+2	2.86014E+6	2.85982E+6	3.15000E+2
6.69937E+2	2.86134E+6	2.86101E+6	3.31000E+2
6.70420E+2	2.86103E+6	2.86148E+6	-4.49000E+2
6.70904E+2	2.86198E+6	2.86135E+6	6.35000E+2
6.71387E+2	2.86199E+6	2.86170E+6	2.88000E+2
6.71871E+2	2.86264E+6	2.86240E+6	2.41000E+2
6.72354E+2	2.86269E+6	2.86287E+6	-1.82000E+2
6.72837E+2	2.86126E+6	2.86120E+6	6.00000E+1
6.73320E+2	2.86225E+6	2.86211E+6	1.33000E+2
6.73803E+2	2.86195E+6	2.86245E+6	-5.01000E+2
6.74286E+2	2.86263E+6	2.86231E+6	3.22000E+2
6.74769E+2	2.86274E+6	2.86225E+6	4.92000E+2
[AndorNewton]
[Detectors]
