LUNA Datafile
Version = 2.0
Scan = Spectrometer 

[Scan info]
Users: sbn, ttl,ck, jl
Ion name: ox170
Ion mass: 0.0 amu
Ion charge: 1

Laser used: Laser 1
Excitation wavelength: 561.0 nm
Laser filter OD: 1.5
Laser power: 0.20 mW

Flourescence filter type: Longpass filter
Filter wavelength: 561.0

[Consys]
No Consys info found
[Consys]

[Timing]
No Timing info found
[Timing]

[Data file info]


Time elapsed (min): 15.35
Pictures taken: 7700
[Data file info]
[Scan info]

[Notes]
-176oC
[Notes]

[Detectors]
Wavelength	Bg	Sig	Ref

[AndorNewton]
6.18856E+2	3.92715E+6	3.92582E+6	1.33200E+3
6.19345E+2	3.92634E+6	3.92678E+6	-4.35000E+2
6.19834E+2	3.92736E+6	3.92548E+6	1.87800E+3
6.20323E+2	3.92743E+6	3.92416E+6	3.27100E+3
6.20812E+2	3.92759E+6	3.92474E+6	2.85400E+3
6.21301E+2	3.92769E+6	3.92435E+6	3.34900E+3
6.21790E+2	3.92815E+6	3.92623E+6	1.91400E+3
6.22279E+2	3.93002E+6	3.92879E+6	1.22600E+3
6.22768E+2	3.92677E+6	3.92486E+6	1.91800E+3
6.23257E+2	3.92716E+6	3.92503E+6	2.13500E+3
6.23745E+2	3.92818E+6	3.92715E+6	1.02500E+3
6.24234E+2	3.92664E+6	3.92321E+6	3.42900E+3
6.24723E+2	3.92718E+6	3.92424E+6	2.94700E+3
6.25211E+2	3.93071E+6	3.92554E+6	5.17000E+3
6.25700E+2	3.92779E+6	3.92361E+6	4.18500E+3
6.26188E+2	3.92801E+6	3.92277E+6	5.24100E+3
6.26677E+2	3.92641E+6	3.92303E+6	3.37500E+3
6.27165E+2	3.92796E+6	3.92287E+6	5.08300E+3
6.27653E+2	3.93040E+6	3.92220E+6	8.20000E+3
6.28142E+2	3.92937E+6	3.92242E+6	6.95600E+3
6.28630E+2	3.92517E+6	3.92167E+6	3.49400E+3
6.29118E+2	3.92586E+6	3.92212E+6	3.73900E+3
6.29606E+2	3.92968E+6	3.92307E+6	6.61000E+3
6.30094E+2	3.92502E+6	3.92243E+6	2.59200E+3
6.30582E+2	3.92339E+6	3.92203E+6	1.36300E+3
6.31070E+2	3.92580E+6	3.92242E+6	3.38500E+3
6.31558E+2	3.92427E+6	3.92142E+6	2.85300E+3
6.32046E+2	3.92484E+6	3.92225E+6	2.59200E+3
6.32534E+2	3.92452E+6	3.92173E+6	2.79500E+3
6.33022E+2	3.92414E+6	3.92160E+6	2.54200E+3
6.33510E+2	3.92225E+6	3.92002E+6	2.22600E+3
6.33997E+2	3.92437E+6	3.92158E+6	2.79700E+3
6.34485E+2	3.92453E+6	3.92107E+6	3.45700E+3
6.34973E+2	3.92380E+6	3.92114E+6	2.65600E+3
6.35460E+2	3.92605E+6	3.92265E+6	3.39900E+3
6.35948E+2	3.91965E+6	3.91519E+6	4.46000E+3
6.36435E+2	3.92503E+6	3.92074E+6	4.29400E+3
6.36922E+2	3.92393E+6	3.92107E+6	2.85900E+3
6.37410E+2	3.92308E+6	3.92056E+6	2.51600E+3
6.37897E+2	3.92557E+6	3.92322E+6	2.35100E+3
6.38384E+2	3.92404E+6	3.92140E+6	2.63900E+3
6.38872E+2	3.92228E+6	3.91863E+6	3.64900E+3
6.39359E+2	3.92365E+6	3.92018E+6	3.46400E+3
6.39846E+2	3.92360E+6	3.92089E+6	2.70500E+3
6.40333E+2	3.92555E+6	3.92272E+6	2.82800E+3
6.40820E+2	3.92394E+6	3.92080E+6	3.14500E+3
6.41307E+2	3.92419E+6	3.92226E+6	1.92900E+3
6.41794E+2	3.92345E+6	3.92146E+6	1.99200E+3
6.42280E+2	3.92827E+6	3.92596E+6	2.31100E+3
6.42767E+2	3.92708E+6	3.92305E+6	4.03400E+3
6.43254E+2	3.92481E+6	3.92301E+6	1.79800E+3
6.43741E+2	3.92660E+6	3.92405E+6	2.55300E+3
6.44227E+2	3.92561E+6	3.92286E+6	2.74600E+3
6.44714E+2	3.92547E+6	3.92398E+6	1.48300E+3
6.45200E+2	3.92515E+6	3.92454E+6	6.12000E+2
6.45687E+2	3.92375E+6	3.92282E+6	9.31000E+2
6.46173E+2	3.92787E+6	3.92508E+6	2.79100E+3
6.46659E+2	3.92549E+6	3.92302E+6	2.47200E+3
6.47146E+2	3.92467E+6	3.92260E+6	2.06600E+3
6.47632E+2	3.92627E+6	3.92456E+6	1.71000E+3
6.48118E+2	3.92395E+6	3.92299E+6	9.53000E+2
6.48604E+2	3.92612E+6	3.92403E+6	2.09100E+3
6.49090E+2	3.92502E+6	3.92282E+6	2.20100E+3
6.49576E+2	3.92548E+6	3.92516E+6	3.20000E+2
6.50062E+2	3.92653E+6	3.92416E+6	2.37000E+3
6.50548E+2	3.92750E+6	3.92459E+6	2.91100E+3
6.51034E+2	3.92613E+6	3.92530E+6	8.38000E+2
